sensor_temp_c,time_utc,channel,par_uV,logger,par_umolm2s,structure
36.5,2023-08-10 13:15:00,11,309031,4,1545.155,1
36.5,2023-08-10 13:15:00,12,29062,4,145.31,1
36.5,2023-08-10 13:16:00,1,320375,4,1601.875,1
36.5,2023-08-10 13:16:00,2,313406,4,1567.03,1
36.5,2023-08-10 13:16:00,3,280093,4,1400.465,1
36.5,2023-08-10 13:16:00,4,107062,4,535.31,1
36.5,2023-08-10 13:16:00,5,304906,4,1524.53,1
36.5,2023-08-10 13:16:00,6,310000,4,1550,1
36.5,2023-08-10 13:16:00,7,291312,4,1456.56,1
36.5,2023-08-10 13:16:00,8,28125,4,140.625,1
36.5,2023-08-10 13:16:00,9,298625,4,1493.125,1
36.5,2023-08-10 13:16:00,10,156625,4,783.125,1
36.5,2023-08-10 13:16:00,11,307968,4,1539.84,1
36.5,2023-08-10 13:16:00,12,29093,4,145.465,1
36.5,2023-08-10 13:17:00,1,319562,4,1597.81,1
36.5,2023-08-10 13:17:00,2,313156,4,1565.78,1
36.5,2023-08-10 13:17:00,3,196812,4,984.06,1
36.5,2023-08-10 13:17:00,4,148125,4,740.625,1
36.5,2023-08-10 13:17:00,5,303906,4,1519.53,1
36.5,2023-08-10 13:17:00,6,308937,4,1544.685,1
36.5,2023-08-10 13:17:00,7,290468,4,1452.34,1
36.5,2023-08-10 13:17:00,8,28718,4,143.59,1
36.5,2023-08-10 13:17:00,9,297468,4,1487.34,1
36.5,2023-08-10 13:17:00,10,210968,4,1054.84,1
36.5,2023-08-10 13:17:00,11,307843,4,1539.215,1
36.5,2023-08-10 13:17:00,12,29062,4,145.31,1
36.5,2023-08-10 13:18:00,1,318531,4,1592.655,1
36.5,2023-08-10 13:18:00,2,313343,4,1566.715,1
36.5,2023-08-10 13:18:00,3,201156,4,1005.78,1
36.5,2023-08-10 13:18:00,4,152218,4,761.09,1
36.5,2023-08-10 13:18:00,5,303843,4,1519.215,1
36.5,2023-08-10 13:18:00,6,307812,4,1539.06,1
36.5,2023-08-10 13:18:00,7,290375,4,1451.875,1
36.5,2023-08-10 13:18:00,8,28906,4,144.53,1
36.5,2023-08-10 13:18:00,9,296812,4,1484.06,1
36.5,2023-08-10 13:18:00,10,259437,4,1297.185,1
36.5,2023-08-10 13:18:00,11,306656,4,1533.28,1
36.5,2023-08-10 13:18:00,12,30750,4,153.75,1
36.5,2023-08-10 13:19:00,1,318500,4,1592.5,1
36.5,2023-08-10 13:19:00,2,312531,4,1562.655,1
36.5,2023-08-10 13:19:00,3,134500,4,672.5,1
36.5,2023-08-10 13:19:00,4,67843,4,339.215,1
36.5,2023-08-10 13:19:00,5,303093,4,1515.465,1
36.5,2023-08-10 13:19:00,6,307812,4,1539.06,1
36.5,2023-08-10 13:19:00,7,284468,4,1422.34,1
36.5,2023-08-10 13:19:00,8,44500,4,222.5,1
36.5,2023-08-10 13:19:00,9,296375,4,1481.875,1
36.5,2023-08-10 13:19:00,10,294437,4,1472.185,1
36.5,2023-08-10 13:19:00,11,306375,4,1531.875,1
36.5,2023-08-10 13:19:00,12,29312,4,146.56,1
36.5,2023-08-10 13:20:00,1,317656,4,1588.28,1
36.5,2023-08-10 13:20:00,2,312281,4,1561.405,1
36.5,2023-08-10 13:20:00,3,82843,4,414.215,1
36.5,2023-08-10 13:20:00,4,93843,4,469.215,1
36.5,2023-08-10 13:20:00,5,303375,4,1516.875,1
36.5,2023-08-10 13:20:00,6,306312,4,1531.56,1
36.5,2023-08-10 13:20:00,7,273218,4,1366.09,1
36.5,2023-08-10 13:20:00,8,59937,4,299.685,1
36.5,2023-08-10 13:20:00,9,296937,4,1484.685,1
36.5,2023-08-10 13:20:00,10,294781,4,1473.905,1
36.5,2023-08-10 13:20:00,11,305750,4,1528.75,1
36.5,2023-08-10 13:20:00,12,29156,4,145.78,1
36.75,2023-08-10 13:35:00,1,309031,4,1545.155,2
36.75,2023-08-10 13:35:00,2,304625,4,1523.125,2
36.75,2023-08-10 13:35:00,3,35062,4,175.31,2
36.75,2023-08-10 13:35:00,4,27218,4,136.09,2
36.75,2023-08-10 13:35:00,5,294781,4,1473.905,2
36.75,2023-08-10 13:35:00,6,38687,4,193.435,2
36.75,2023-08-10 13:35:00,7,104187,4,520.935,2
36.75,2023-08-10 13:35:00,8,32781,4,163.905,2
36.75,2023-08-10 13:35:00,9,287843,4,1439.215,2
36.75,2023-08-10 13:35:00,10,286343,4,1431.715,2
36.75,2023-08-10 13:35:00,11,295250,4,1476.25,2
36.75,2023-08-10 13:35:00,12,36000,4,180,2
36.75,2023-08-10 13:36:00,1,308031,4,1540.155,2
36.75,2023-08-10 13:36:00,2,303312,4,1516.56,2
36.75,2023-08-10 13:36:00,3,35312,4,176.56,2
36.75,2023-08-10 13:36:00,4,27218,4,136.09,2
36.75,2023-08-10 13:36:00,5,294312,4,1471.56,2
36.75,2023-08-10 13:36:00,6,46250,4,231.25,2
36.75,2023-08-10 13:36:00,7,47406,4,237.03,2
36.75,2023-08-10 13:36:00,8,29187,4,145.935,2
36.75,2023-08-10 13:36:00,9,287406,4,1437.03,2
36.75,2023-08-10 13:36:00,10,285718,4,1428.59,2
36.75,2023-08-10 13:36:00,11,294406,4,1472.03,2
36.75,2023-08-10 13:36:00,12,59968,4,299.84,2
36.75,2023-08-10 13:37:00,1,307500,4,1537.5,2
36.75,2023-08-10 13:37:00,2,302531,4,1512.655,2
36.75,2023-08-10 13:37:00,3,38625,4,193.125,2
36.75,2023-08-10 13:37:00,4,27218,4,136.09,2
36.75,2023-08-10 13:37:00,5,293656,4,1468.28,2
36.75,2023-08-10 13:37:00,6,66062,4,330.31,2
36.75,2023-08-10 13:37:00,7,66218,4,331.09,2
36.75,2023-08-10 13:37:00,8,28000,4,140,2
36.75,2023-08-10 13:37:00,9,286875,4,1434.375,2
36.75,2023-08-10 13:37:00,10,285187,4,1425.935,2
36.75,2023-08-10 13:37:00,11,293406,4,1467.03,2
36.75,2023-08-10 13:37:00,12,31093,4,155.465,2
36.75,2023-08-10 13:38:00,1,307437,4,1537.185,2
36.75,2023-08-10 13:38:00,2,302468,4,1512.34,2
36.75,2023-08-10 13:38:00,3,40500,4,202.5,2
36.75,2023-08-10 13:38:00,4,27125,4,135.625,2
36.75,2023-08-10 13:38:00,5,293593,4,1467.965,2
36.75,2023-08-10 13:38:00,6,41343,4,206.715,2
36.75,2023-08-10 13:38:00,7,41156,4,205.78,2
36.75,2023-08-10 13:38:00,8,36593,4,182.965,2
36.75,2023-08-10 13:38:00,9,286375,4,1431.875,2
36.75,2023-08-10 13:38:00,10,285500,4,1427.5,2
36.75,2023-08-10 13:38:00,11,293500,4,1467.5,2
36.75,2023-08-10 13:38:00,12,33156,4,165.78,2
36.75,2023-08-10 13:39:00,1,306906,4,1534.53,2
36.75,2023-08-10 13:39:00,2,301750,4,1508.75,2
36.75,2023-08-10 13:39:00,3,49000,4,245,2
36.75,2023-08-10 13:39:00,4,27125,4,135.625,2
36.75,2023-08-10 13:39:00,5,292937,4,1464.685,2
36.75,2023-08-10 13:39:00,6,34843,4,174.215,2
36.75,2023-08-10 13:39:00,7,43156,4,215.78,2
36.75,2023-08-10 13:39:00,8,28062,4,140.31,2
36.75,2023-08-10 13:39:00,9,286000,4,1430,2
36.75,2023-08-10 13:39:00,10,284812,4,1424.06,2
36.75,2023-08-10 13:39:00,11,293000,4,1465,2
36.75,2023-08-10 13:39:00,12,77875,4,389.375,2
36.5,2023-08-10 13:40:00,1,305843,4,1529.215,2
36.5,2023-08-10 13:40:00,2,301218,4,1506.09,2
36.5,2023-08-10 13:40:00,3,85093,4,425.465,2
36.5,2023-08-10 13:40:00,4,27093,4,135.465,2
36.5,2023-08-10 13:40:00,5,292281,4,1461.405,2
36.5,2023-08-10 13:40:00,6,101125,4,505.625,2
36.5,2023-08-10 13:40:00,7,91718,4,458.59,2
36.5,2023-08-10 13:40:00,8,37656,4,188.28,2
36.5,2023-08-10 13:40:00,9,285375,4,1426.875,2
36.5,2023-08-10 13:40:00,10,283812,4,1419.06,2
36.5,2023-08-10 13:40:00,11,292343,4,1461.715,2
36.5,2023-08-10 13:40:00,12,288968,4,1444.84,2
36.5,2023-08-10 13:41:00,1,305062,4,1525.31,2
36.5,2023-08-10 13:41:00,2,300656,4,1503.28,2
36.5,2023-08-10 13:41:00,3,248156,4,1240.78,2
36.5,2023-08-10 13:41:00,4,27625,4,138.125,2
36.5,2023-08-10 13:41:00,5,291750,4,1458.75,2
36.5,2023-08-10 13:41:00,6,106687,4,533.435,2
36.5,2023-08-10 13:41:00,7,120468,4,602.34,2
36.5,2023-08-10 13:41:00,8,46531,4,232.655,2
36.5,2023-08-10 13:41:00,9,284375,4,1421.875,2
36.5,2023-08-10 13:41:00,10,283187,4,1415.935,2
36.5,2023-08-10 13:41:00,11,291781,4,1458.905,2
36.5,2023-08-10 13:41:00,12,288875,4,1444.375,2
36.5,2023-08-10 13:42:00,1,304156,4,1520.78,2
36.5,2023-08-10 13:42:00,2,299625,4,1498.125,2
36.5,2023-08-10 13:42:00,3,263906,4,1319.53,2
36.5,2023-08-10 13:42:00,4,27468,4,137.34,2
36.5,2023-08-10 13:42:00,5,290250,4,1451.25,2
36.5,2023-08-10 13:42:00,6,161406,4,807.03,2
36.5,2023-08-10 13:42:00,7,81375,4,406.875,2
36.5,2023-08-10 13:42:00,8,28218,4,141.09,2
36.5,2023-08-10 13:42:00,9,283875,4,1419.375,2
36.5,2023-08-10 13:42:00,10,282093,4,1410.465,2
36.5,2023-08-10 13:42:00,11,290843,4,1454.215,2
36.5,2023-08-10 13:42:00,12,277093,4,1385.465,2
36.5,2023-08-10 13:43:00,1,303625,4,1518.125,2
36.5,2023-08-10 13:43:00,2,298375,4,1491.875,2
36.5,2023-08-10 13:43:00,3,247562,4,1237.81,2
36.5,2023-08-10 13:43:00,4,26625,4,133.125,2
36.5,2023-08-10 13:43:00,5,289562,4,1447.81,2
36.5,2023-08-10 13:43:00,6,82562,4,412.81,2
36.5,2023-08-10 13:43:00,7,272937,4,1364.685,2
36.5,2023-08-10 13:43:00,8,27718,4,138.59,2
36.5,2023-08-10 13:43:00,9,282843,4,1414.215,2
36.5,2023-08-10 13:43:00,10,281375,4,1406.875,2
36.5,2023-08-10 13:43:00,11,290000,4,1450,2
36.5,2023-08-10 13:43:00,12,285875,4,1429.375,2
36.5,2023-08-10 13:44:00,1,302937,4,1514.685,2
36.5,2023-08-10 13:44:00,2,298218,4,1491.09,2
36.5,2023-08-10 13:44:00,3,282250,4,1411.25,2
36.5,2023-08-10 13:44:00,4,27343,4,136.715,2
36.5,2023-08-10 13:44:00,5,288906,4,1444.53,2
36.5,2023-08-10 13:44:00,6,145062,4,725.31,2
36.5,2023-08-10 13:44:00,7,213906,4,1069.53,2
36.5,2023-08-10 13:44:00,8,27781,4,138.905,2
36.5,2023-08-10 13:44:00,9,282031,4,1410.155,2
36.5,2023-08-10 13:44:00,10,280781,4,1403.905,2
36.5,2023-08-10 13:44:00,11,288968,4,1444.84,2
36.5,2023-08-10 13:44:00,12,286468,4,1432.34,2
36.5,2023-08-10 13:45:00,1,301843,4,1509.215,2
36.5,2023-08-10 13:45:00,2,297218,4,1486.09,2
36.5,2023-08-10 13:45:00,3,281281,4,1406.405,2
36.5,2023-08-10 13:45:00,4,27000,4,135,2
36.5,2023-08-10 13:45:00,5,287875,4,1439.375,2
36.5,2023-08-10 13:45:00,6,123843,4,619.215,2
36.5,2023-08-10 13:45:00,7,186750,4,933.75,2
36.5,2023-08-10 13:45:00,8,27718,4,138.59,2
36.5,2023-08-10 13:45:00,9,281375,4,1406.875,2
36.5,2023-08-10 13:45:00,10,279812,4,1399.06,2
36.5,2023-08-10 13:45:00,11,288281,4,1441.405,2
36.5,2023-08-10 13:45:00,12,285750,4,1428.75,2
36.5,2023-08-10 13:46:00,1,300937,4,1504.685,2
36.5,2023-08-10 13:46:00,2,296500,4,1482.5,2
36.5,2023-08-10 13:46:00,3,275187,4,1375.935,2
36.5,2023-08-10 13:46:00,4,27281,4,136.405,2
36.5,2023-08-10 13:46:00,5,287468,4,1437.34,2
36.5,2023-08-10 13:46:00,6,129000,4,645,2
36.5,2023-08-10 13:46:00,7,205906,4,1029.53,2
36.5,2023-08-10 13:46:00,8,27718,4,138.59,2
36.5,2023-08-10 13:46:00,9,280968,4,1404.84,2
36.5,2023-08-10 13:46:00,10,279312,4,1396.56,2
36.5,2023-08-10 13:46:00,11,287468,4,1437.34,2
36.5,2023-08-10 13:46:00,12,278875,4,1394.375,2
36.5,2023-08-10 13:47:00,1,300093,4,1500.465,2
36.5,2023-08-10 13:47:00,2,295937,4,1479.685,2
36.5,2023-08-10 13:47:00,3,162156,4,810.78,2
36.5,2023-08-10 13:47:00,4,38281,4,191.405,2
36.5,2023-08-10 13:47:00,5,286843,4,1434.215,2
36.5,2023-08-10 13:47:00,6,80031,4,400.155,2
36.5,2023-08-10 13:47:00,7,270812,4,1354.06,2
36.5,2023-08-10 13:47:00,8,27656,4,138.28,2
36.5,2023-08-10 13:47:00,9,279812,4,1399.06,2
36.5,2023-08-10 13:47:00,10,278468,4,1392.34,2
36.5,2023-08-10 13:47:00,11,286781,4,1433.905,2
36.5,2023-08-10 13:47:00,12,236218,4,1181.09,2
36.5,2023-08-10 13:48:00,1,299562,4,1497.81,2
36.5,2023-08-10 13:48:00,2,295468,4,1477.34,2
36.5,2023-08-10 13:48:00,3,62250,4,311.25,2
36.5,2023-08-10 13:48:00,4,36437,4,182.185,2
36.5,2023-08-10 13:48:00,5,286000,4,1430,2
36.5,2023-08-10 13:48:00,6,139593,4,697.965,2
36.5,2023-08-10 13:48:00,7,270468,4,1352.34,2
36.5,2023-08-10 13:48:00,8,30156,4,150.78,2
36.5,2023-08-10 13:48:00,9,279625,4,1398.125,2
36.5,2023-08-10 13:48:00,10,278062,4,1390.31,2
36.5,2023-08-10 13:48:00,11,286343,4,1431.715,2
36.5,2023-08-10 13:48:00,12,281250,4,1406.25,2
36.5,2023-08-10 13:49:00,1,299156,4,1495.78,2
36.5,2023-08-10 13:49:00,2,294656,4,1473.28,2
36.5,2023-08-10 13:49:00,3,83656,4,418.28,2
36.5,2023-08-10 13:49:00,4,32125,4,160.625,2
36.5,2023-08-10 13:49:00,5,285906,4,1429.53,2
36.5,2023-08-10 13:49:00,6,180093,4,900.465,2
36.5,2023-08-10 13:49:00,7,269750,4,1348.75,2
36.5,2023-08-10 13:49:00,8,28781,4,143.905,2
36.5,2023-08-10 13:49:00,9,278625,4,1393.125,2
36.5,2023-08-10 13:49:00,10,277812,4,1389.06,2
36.5,2023-08-10 13:49:00,11,285687,4,1428.435,2
36.5,2023-08-10 13:49:00,12,251843,4,1259.215,2
36.25,2023-08-10 13:50:00,1,298718,4,1493.59,2
36.25,2023-08-10 13:50:00,2,294625,4,1473.125,2
36.25,2023-08-10 13:50:00,3,66250,4,331.25,2
36.25,2023-08-10 13:50:00,4,68437,4,342.185,2
36.25,2023-08-10 13:50:00,5,285187,4,1425.935,2
36.25,2023-08-10 13:50:00,6,212062,4,1060.31,2
36.25,2023-08-10 13:50:00,7,269156,4,1345.78,2
36.25,2023-08-10 13:50:00,8,28937,4,144.685,2
36.25,2023-08-10 13:50:00,9,278750,4,1393.75,2
36.25,2023-08-10 13:50:00,10,276718,4,1383.59,2
36.25,2023-08-10 13:50:00,11,284968,4,1424.84,2
36.25,2023-08-10 13:50:00,12,251812,4,1259.06,2
36.25,2023-08-10 13:51:00,1,297031,4,1485.155,2
36.25,2023-08-10 13:51:00,2,293312,4,1466.56,2
36.25,2023-08-10 13:51:00,3,40000,4,200,2
36.25,2023-08-10 13:51:00,4,48500,4,242.5,2
36.25,2023-08-10 13:51:00,5,105937,4,529.685,2
36.25,2023-08-10 13:51:00,6,279156,4,1395.78,2
36.25,2023-08-10 13:51:00,7,268375,4,1341.875,2
36.25,2023-08-10 13:51:00,8,27718,4,138.59,2
36.25,2023-08-10 13:51:00,9,277875,4,1389.375,2
36.25,2023-08-10 13:51:00,10,276000,4,1380,2
36.25,2023-08-10 13:51:00,11,284625,4,1423.125,2
36.25,2023-08-10 13:51:00,12,224593,4,1122.965,2
36.25,2023-08-10 13:52:00,1,296343,4,1481.715,2
36.25,2023-08-10 13:52:00,2,292750,4,1463.75,2
36.25,2023-08-10 13:52:00,3,31000,4,155,2
36.25,2023-08-10 13:52:00,4,26875,4,134.375,2
36.25,2023-08-10 13:52:00,5,283593,4,1417.965,2
36.25,2023-08-10 13:52:00,6,218718,4,1093.59,2
36.25,2023-08-10 13:52:00,7,267750,4,1338.75,2
36.25,2023-08-10 13:52:00,8,27687,4,138.435,2
36.25,2023-08-10 13:52:00,9,276625,4,1383.125,2
36.25,2023-08-10 13:52:00,10,275218,4,1376.09,2
36.25,2023-08-10 13:52:00,11,283437,4,1417.185,2
36.25,2023-08-10 13:52:00,12,281093,4,1405.465,2
36.25,2023-08-10 13:53:00,1,295843,4,1479.215,2
36.25,2023-08-10 13:53:00,2,292000,4,1460,2
36.25,2023-08-10 13:53:00,3,35718,4,178.59,2
36.25,2023-08-10 13:53:00,4,26906,4,134.53,2
36.25,2023-08-10 13:53:00,5,282906,4,1414.53,2
36.25,2023-08-10 13:53:00,6,256906,4,1284.53,2
36.25,2023-08-10 13:53:00,7,267531,4,1337.655,2
36.25,2023-08-10 13:53:00,8,27687,4,138.435,2
36.25,2023-08-10 13:53:00,9,275781,4,1378.905,2
36.25,2023-08-10 13:53:00,10,274218,4,1371.09,2
36.25,2023-08-10 13:53:00,11,282812,4,1414.06,2
36.25,2023-08-10 13:53:00,12,266531,4,1332.655,2
36,2023-08-10 13:54:00,1,295812,4,1479.06,2
36,2023-08-10 13:54:00,2,291187,4,1455.935,2
36,2023-08-10 13:54:00,3,29312,4,146.56,2
36,2023-08-10 13:54:00,4,28343,4,141.715,2
36,2023-08-10 13:54:00,5,282593,4,1412.965,2
36,2023-08-10 13:54:00,6,156812,4,784.06,2
36,2023-08-10 13:54:00,7,267031,4,1335.155,2
36,2023-08-10 13:54:00,8,27750,4,138.75,2
36,2023-08-10 13:54:00,9,275375,4,1376.875,2
36,2023-08-10 13:54:00,10,274531,4,1372.655,2
36,2023-08-10 13:54:00,11,282718,4,1413.59,2
36,2023-08-10 13:54:00,12,280062,4,1400.31,2
36,2023-08-10 13:55:00,1,294781,4,1473.905,2
36,2023-08-10 13:55:00,2,290937,4,1454.685,2
36,2023-08-10 13:55:00,3,31031,4,155.155,2
36,2023-08-10 13:55:00,4,30156,4,150.78,2
36,2023-08-10 13:55:00,5,281906,4,1409.53,2
36,2023-08-10 13:55:00,6,68437,4,342.185,2
36,2023-08-10 13:55:00,7,266156,4,1330.78,2
36,2023-08-10 13:55:00,8,33062,4,165.31,2
36,2023-08-10 13:55:00,9,274718,4,1373.59,2
36,2023-08-10 13:55:00,10,273406,4,1367.03,2
36,2023-08-10 13:55:00,11,281468,4,1407.34,2
36,2023-08-10 13:55:00,12,279531,4,1397.655,2
36,2023-08-10 13:56:00,1,293718,4,1468.59,2
36,2023-08-10 13:56:00,2,289875,4,1449.375,2
36,2023-08-10 13:56:00,3,28687,4,143.435,2
36,2023-08-10 13:56:00,4,26843,4,134.215,2
36,2023-08-10 13:56:00,5,281000,4,1405,2
36,2023-08-10 13:56:00,6,283281,4,1416.405,2
36,2023-08-10 13:56:00,7,265000,4,1325,2
36,2023-08-10 13:56:00,8,36000,4,180,2
36,2023-08-10 13:56:00,9,273656,4,1368.28,2
36,2023-08-10 13:56:00,10,272625,4,1363.125,2
36,2023-08-10 13:56:00,11,280343,4,1401.715,2
36,2023-08-10 13:56:00,12,278468,4,1392.34,2
36,2023-08-10 13:57:00,1,292968,4,1464.84,2
36,2023-08-10 13:57:00,2,288906,4,1444.53,2
36,2023-08-10 13:57:00,3,28656,4,143.28,2
36,2023-08-10 13:57:00,4,26812,4,134.06,2
36,2023-08-10 13:57:00,5,280187,4,1400.935,2
36,2023-08-10 13:57:00,6,282687,4,1413.435,2
36,2023-08-10 13:57:00,7,264343,4,1321.715,2
36,2023-08-10 13:57:00,8,27843,4,139.215,2
36,2023-08-10 13:57:00,9,273125,4,1365.625,2
36,2023-08-10 13:57:00,10,271625,4,1358.125,2
36,2023-08-10 13:57:00,11,280062,4,1400.31,2
36,2023-08-10 13:57:00,12,277875,4,1389.375,2
36,2023-08-10 13:58:00,1,291812,4,1459.06,2
36,2023-08-10 13:58:00,2,288187,4,1440.935,2
36,2023-08-10 13:58:00,3,29968,4,149.84,2
36,2023-08-10 13:58:00,4,26781,4,133.905,2
36,2023-08-10 13:58:00,5,279031,4,1395.155,2
36,2023-08-10 13:58:00,6,259031,4,1295.155,2
36,2023-08-10 13:58:00,7,263500,4,1317.5,2
36,2023-08-10 13:58:00,8,27687,4,138.435,2
36,2023-08-10 13:58:00,9,272593,4,1362.965,2
36,2023-08-10 13:58:00,10,270781,4,1353.905,2
36,2023-08-10 13:58:00,11,279406,4,1397.03,2
36,2023-08-10 13:58:00,12,277437,4,1387.185,2
35.75,2023-08-10 13:59:00,1,291531,4,1457.655,2
35.75,2023-08-10 13:59:00,2,287218,4,1436.09,2
35.75,2023-08-10 13:59:00,3,29062,4,145.31,2
35.75,2023-08-10 13:59:00,4,26781,4,133.905,2
35.75,2023-08-10 13:59:00,5,279062,4,1395.31,2
35.75,2023-08-10 13:59:00,6,281125,4,1405.625,2
35.75,2023-08-10 13:59:00,7,263000,4,1315,2
35.75,2023-08-10 13:59:00,8,27718,4,138.59,2
35.75,2023-08-10 13:59:00,9,272000,4,1360,2
35.75,2023-08-10 13:59:00,10,270437,4,1352.185,2
35.75,2023-08-10 13:59:00,11,278343,4,1391.715,2
35.75,2023-08-10 13:59:00,12,276875,4,1384.375,2
35.75,2023-08-10 14:00:00,1,290781,4,1453.905,2
35.75,2023-08-10 14:00:00,2,286781,4,1433.905,2
35.75,2023-08-10 14:00:00,3,33031,4,165.155,2
35.75,2023-08-10 14:00:00,4,26750,4,133.75,2
35.75,2023-08-10 14:00:00,5,277656,4,1388.28,2
35.75,2023-08-10 14:00:00,6,279937,4,1399.685,2
35.75,2023-08-10 14:00:00,7,262187,4,1310.935,2
35.75,2023-08-10 14:00:00,8,27687,4,138.435,2
35.75,2023-08-10 14:00:00,9,271406,4,1357.03,2
35.75,2023-08-10 14:00:00,10,270031,4,1350.155,2
35.75,2023-08-10 14:00:00,11,278218,4,1391.09,2
35.75,2023-08-10 14:00:00,12,276437,4,1382.185,2
35.75,2023-08-10 14:01:00,1,290250,4,1451.25,2
35.75,2023-08-10 14:01:00,2,279812,4,1399.06,2
35.75,2023-08-10 14:01:00,3,74781,4,373.905,2
35.75,2023-08-10 14:01:00,4,26781,4,133.905,2
35.75,2023-08-10 14:01:00,5,277312,4,1386.56,2
35.75,2023-08-10 14:01:00,6,72468,4,362.34,2
35.75,2023-08-10 14:01:00,7,252187,4,1260.935,2
35.75,2023-08-10 14:01:00,8,27718,4,138.59,2
35.75,2023-08-10 14:01:00,9,270937,4,1354.685,2
35.75,2023-08-10 14:01:00,10,268812,4,1344.06,2
35.75,2023-08-10 14:01:00,11,276750,4,1383.75,2
35.75,2023-08-10 14:01:00,12,274187,4,1370.935,2
35.75,2023-08-10 14:02:00,1,289093,4,1445.465,2
35.75,2023-08-10 14:02:00,2,147406,4,737.03,2
35.75,2023-08-10 14:02:00,3,156562,4,782.81,2
35.75,2023-08-10 14:02:00,4,26750,4,133.75,2
35.75,2023-08-10 14:02:00,5,276781,4,1383.905,2
35.75,2023-08-10 14:02:00,6,278812,4,1394.06,2
35.75,2023-08-10 14:02:00,7,139968,4,699.84,2
35.75,2023-08-10 14:02:00,8,27718,4,138.59,2
35.75,2023-08-10 14:02:00,9,268968,4,1344.84,2
35.75,2023-08-10 14:02:00,10,267718,4,1338.59,2
35.75,2023-08-10 14:02:00,11,276000,4,1380,2
35.75,2023-08-10 14:02:00,12,274281,4,1371.405,2
35.5,2023-08-10 14:03:00,1,288562,4,1442.81,2
35.5,2023-08-10 14:03:00,2,82531,4,412.655,2
35.5,2023-08-10 14:03:00,3,169218,4,846.09,2
35.5,2023-08-10 14:03:00,4,26750,4,133.75,2
35.5,2023-08-10 14:03:00,5,275968,4,1379.84,2
35.5,2023-08-10 14:03:00,6,278218,4,1391.09,2
35.5,2023-08-10 14:03:00,7,92593,4,462.965,2
35.5,2023-08-10 14:03:00,8,27687,4,138.435,2
35.5,2023-08-10 14:03:00,9,268906,4,1344.53,2
35.5,2023-08-10 14:03:00,10,267281,4,1336.405,2
35.5,2023-08-10 14:03:00,11,275343,4,1376.715,2
35.5,2023-08-10 14:03:00,12,273937,4,1369.685,2
35.5,2023-08-10 14:04:00,1,287812,4,1439.06,2
35.5,2023-08-10 14:04:00,2,44781,4,223.905,2
35.5,2023-08-10 14:04:00,3,41750,4,208.75,2
35.5,2023-08-10 14:04:00,4,26781,4,133.905,2
35.5,2023-08-10 14:04:00,5,275187,4,1375.935,2
35.5,2023-08-10 14:04:00,6,276781,4,1383.905,2
35.5,2023-08-10 14:04:00,7,121468,4,607.34,2
35.5,2023-08-10 14:04:00,8,27812,4,139.06,2
35.5,2023-08-10 14:04:00,9,268843,4,1344.215,2
35.5,2023-08-10 14:04:00,10,266875,4,1334.375,2
35.5,2023-08-10 14:04:00,11,274968,4,1374.84,2
35.5,2023-08-10 14:04:00,12,273406,4,1367.03,2
35.5,2023-08-10 14:05:00,1,287156,4,1435.78,2
35.5,2023-08-10 14:05:00,2,44531,4,222.655,2
35.5,2023-08-10 14:05:00,3,51093,4,255.465,2
35.5,2023-08-10 14:05:00,4,26750,4,133.75,2
35.5,2023-08-10 14:05:00,5,274812,4,1374.06,2
35.5,2023-08-10 14:05:00,6,277187,4,1385.935,2
35.5,2023-08-10 14:05:00,7,117031,4,585.155,2
35.5,2023-08-10 14:05:00,8,34281,4,171.405,2
35.5,2023-08-10 14:05:00,9,267843,4,1339.215,2
35.5,2023-08-10 14:05:00,10,266687,4,1333.435,2
35.5,2023-08-10 14:05:00,11,273718,4,1368.59,2
35.5,2023-08-10 14:05:00,12,272187,4,1360.935,2
35.5,2023-08-10 14:06:00,1,286562,4,1432.81,2
35.5,2023-08-10 14:06:00,2,42187,4,210.935,2
35.5,2023-08-10 14:06:00,3,145906,4,729.53,2
35.5,2023-08-10 14:06:00,4,26750,4,133.75,2
35.5,2023-08-10 14:06:00,5,274562,4,1372.81,2
35.5,2023-08-10 14:06:00,6,276437,4,1382.185,2
35.5,2023-08-10 14:06:00,7,94562,4,472.81,2
35.5,2023-08-10 14:06:00,8,27843,4,139.215,2
35.5,2023-08-10 14:06:00,9,267687,4,1338.435,2
35.5,2023-08-10 14:06:00,10,266250,4,1331.25,2
35.5,2023-08-10 14:06:00,11,274218,4,1371.09,2
35.5,2023-08-10 14:06:00,12,272312,4,1361.56,2
35.5,2023-08-10 14:07:00,1,285968,4,1429.84,2
35.5,2023-08-10 14:07:00,2,34593,4,172.965,2
35.5,2023-08-10 14:07:00,3,266031,4,1330.155,2
35.5,2023-08-10 14:07:00,4,26406,4,132.03,2
35.5,2023-08-10 14:07:00,5,273781,4,1368.905,2
35.5,2023-08-10 14:07:00,6,275625,4,1378.125,2
35.5,2023-08-10 14:07:00,7,113812,4,569.06,2
35.5,2023-08-10 14:07:00,8,27750,4,138.75,2
35.5,2023-08-10 14:07:00,9,266968,4,1334.84,2
35.5,2023-08-10 14:07:00,10,265531,4,1327.655,2
35.5,2023-08-10 14:07:00,11,273468,4,1367.34,2
35.5,2023-08-10 14:07:00,12,271968,4,1359.84,2
35.5,2023-08-10 14:08:00,1,285437,4,1427.185,2
35.5,2023-08-10 14:08:00,2,31468,4,157.34,2
